"title","content","date","variant","images","verified","author","rating","product","url","ISBN","reviewID"
"Awesome!","Great read/listen! With so many documentaries, books, etc available about these bands already it was great to still find stories I had never heard! Definitely worthwhile to take your time with it and listen to the albums along with the book!","07 Nov 2021","","","Yes","Amazon_Customer","5.0","Sellout: The Major-Label Feeding Frenzy That Swept Punk, Emo, and Hardcore (1994–2007)","https://www.amazon.com/Sellout-Feeding-Frenzy-Hardcore-1994-2007/product-reviews/0358244307/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","0358244307","R22FUE0R059Z4H"
"A perfect read for the 90s punk generation","A truly perfect read for the 90s/early 00s punk generation. It felt like it was made for me. Unputdownable, even in the chapters where I was less a fan of the bands. Informative while being super engrossing and told in a way that is super tangible and narratively engaging. My favourite book of the year! Highly recommended!","26 Oct 2021","","","Yes","Tami Lynn Andrew","5.0","Sellout: The Major-Label Feeding Frenzy That Swept Punk, Emo, and Hardcore (1994–2007)","https://www.amazon.com/Sellout-Feeding-Frenzy-Hardcore-1994-2007/product-reviews/0358244307/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","0358244307","RLDP252UFBPQ6"
"Great music, Great context","What a great book. Each chapter is an origin story and contextualizes an album by bands on the precipice. Dan’s work paints a picture that is bringing new life to 30 year old music for me. Highly recommend this book if you have even a passing interest in the music covered.","05 Nov 2021","","","Yes","john j petrole","5.0","Sellout: The Major-Label Feeding Frenzy That Swept Punk, Emo, and Hardcore (1994–2007)","https://www.amazon.com/Sellout-Feeding-Frenzy-Hardcore-1994-2007/product-reviews/0358244307/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","0358244307","R27FHWNHZEVCC4"
"America’s Only Music Writer","All killer no filler","07 Nov 2021","","","Yes","Amazon Customer","5.0","Sellout: The Major-Label Feeding Frenzy That Swept Punk, Emo, and Hardcore (1994–2007)","https://www.amazon.com/Sellout-Feeding-Frenzy-Hardcore-1994-2007/product-reviews/0358244307/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","0358244307","R3J02E3AHPOFBE"
"Love it","Dan Ozzi is an amazing writer, this book is well thought out and a great read","10 Nov 2021","","","Yes","RadioactiveCookie","5.0","Sellout: The Major-Label Feeding Frenzy That Swept Punk, Emo, and Hardcore (1994–2007)","https://www.amazon.com/Sellout-Feeding-Frenzy-Hardcore-1994-2007/product-reviews/0358244307/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","0358244307","R1H5E5RACJIXMF"
"Fantastic read!","If you can recount any sort of punk rock glory days, you can probably also recall the constant ""sellout tightrope"" your favorite band must have tried to walk- how to get their music heard and fill venues without appearing to compromise their values? This book tells the story of several different bands who tried to make the jump from indie to ""sellout"", and details how that worked out for them. Spoiler: it didn't, often. This book is fascinating even if you aren't familiar with all of the bands included, and if you're a fan of any of them, you'll learn something new. I am a hardcore Green Day/Lookout Records nerd going way back and was aware of what Green Day went through when they left Lookout, but there was a lot detailed here that I didn't know. I came away from reading Jawbreaker's part with an even stronger sense of loss for what might have been- the greatest band the world doesn't (but should) know. If you're a person who enjoys highly detailed, well-written accounts of what goes on behind the scenes when major labels try to make money gambling on what will be The Next Big Thing, you'll really enjoy this deep dive.","11 Nov 2021","","","Yes","ItsJess","5.0","Sellout: The Major-Label Feeding Frenzy That Swept Punk, Emo, and Hardcore (1994–2007)","https://www.amazon.com/Sellout-Feeding-Frenzy-Hardcore-1994-2007/product-reviews/0358244307/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","0358244307","RSUI2YNEF4N3N"
"This book will make you want to sell out!","Such a fun read. I missed the boat on a couple of these bands back in the day, but still found their chapters extremely interesting. Dan is an excellent writer and paints a very robust picture of each band’s path to the big leagues. The cover is also black and moody looking so people will know you are scary when you take it on public transportation.","21 Nov 2021","","","Yes","Amazon Customer","5.0","Sellout: The Major-Label Feeding Frenzy That Swept Punk, Emo, and Hardcore (1994–2007)","https://www.amazon.com/Sellout-Feeding-Frenzy-Hardcore-1994-2007/product-reviews/0358244307/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","0358244307","R3N88S6NHAXQVU"
"Nostalgic and thought provoking","Sellout by Dan Ozzi is one of the most enjoyable reads I have had in quite some time (within what I think of as ""entertainment"" reads, ones both about and for my entertainment) while also bringing to light the many conflicting aspects of the overused idea of selling out. As a concept, selling out has a long history. Within music it easily predates punk and within other forms of entertainment, such as sports and writing, it goes back even further. And it is always a questionable idea when applied from the outside, in other words, by fans or journalists catering to those fans. Yet the vast majority of us have used it to discount what some celebrity, individual or collective like a team, has done that we felt went against what we expected. And, as some of the stories in this book show, those artists use the concept to pose as some kind of special entity for their fans, right up until they don't. The thing that makes this book so much fun is that each example is interesting and will take many readers back to that time. So there is that nostalgia fun. There is also the fun that comes from being given the opportunity to think more deeply about an area we often only pretend to give serious thought to, art forms that serve to entertain. Will a reader come away with a more sympathetic and understanding position about their old favorite band that ""sold out?"" Will the reader think just a bit longer about throwing this particular label on future celebrities that make a move or change that could be interpreted as selling out? Hard to say, the accusation alone offers a form of consolation when we feel left behind by our favorites, so we may well still hurl it. Maybe we will also know in our hearts that things are never quite that simple and clear cut. Reviewed from a copy made available by the publisher via NetGalley.","15 Nov 2021","","","Yes","Earl","5.0","Sellout: The Major-Label Feeding Frenzy That Swept Punk, Emo, and Hardcore (1994–2007)","https://www.amazon.com/Sellout-Feeding-Frenzy-Hardcore-1994-2007/product-reviews/0358244307/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","0358244307","R50IUQBVR5IN6"
"Quality is lacking","This was a highly anticipated item which I preordered. The book itself had black/grey marks and was starting to tear near the binding. I was also put off by the jagged edging of the pages, which I understand was a design choice. The writings didn’t flow well in my opinion. Overall I feel I over paid.","29 Oct 2021","","https://m.media-amazon.com/images/I/51LmI0XySLL._SY88.jpg
https://m.media-amazon.com/images/I/51Uitqdm28L._SY88.jpg
https://m.media-amazon.com/images/I/618bgQrYmkL._SY88.jpg
https://m.media-amazon.com/images/I/71J5TqHDrYL._SY88.jpg","Yes","LAR","2.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1637580681","R22Y04SOB9TG07"
"5 stars, my book arrived early and in good condition","I will write my full review later. Everything looks great. Love supporting Mac and his fam. Cant wait to get reading :) Ignore the bad reviewers, they just dont realize that this isnt a harry potter novel releasing, its probably all locally printed. Get off your high horses friends and just listen to some mac ;)","28 Oct 2021","","","Yes","Ammon Sorden","5.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1637580681","R1TF3N7HNKSIB9"
"This is THE book supported by his family!","I just got the book today and already started reading it. I really enjoy the way it’s written so far. The cover had fingerprints on it but whatever- my fingerprints will soon cover those lol. The loss of such a bright, brilliant, beyond talented soul has been, at times, too much to bear… but reading accounts from those close to him remind me that not only was Mac Miller incredibly brilliant, but Malcolm was a loving, smart, kind, and humble human being. That, along with his genius content, has made him my all time favorite. I’ve always said he was too good for this earth and that’s why he was taken. He was an old soul and too bright of a light. Literally miss him every day and I can’t think about the fact that we won’t get to see his career continue. It’s truly a tragedy. His fans, however, are die hard and we will keep his memory alive for generations to come. Thank you Donna, for your insight. We appreciate you also getting the blessing of his family to put this out there. Most Dope- That’s FOREVER- and we continue to REMember you with the greatest love an artist could be given","28 Oct 2021","","","Yes","Jenn L","5.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1637580681","R3H713B09LDP3G"
"This is not a biography. It’s a reflection of how Mac affected the author.","I bought this book thinking I’d get to peek into Mac’s life. This is more so the authors reflection on how Mac affected her. The book is separated into the authors reflection followed by jagged, short snippets from his close companions. The snippets are hard to read and it feels more like reading a magazine article then anything.","14 Nov 2021","","","Yes","Matthew Lewis","3.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1637580681","R2F2CV1UDHMTM1"
"Legacy making a legend live","Donna, You did an amazing job. You re taught me how to listen to Mac, you taught me how to love his music and him as a whole new. Thank you for allowing me to be present in the most amazing moments of his life. You did him proud, you are definitely one of his K.I.D.S long live the kidd! Love is above, his love keeps me going!","27 Oct 2021","","","Yes","Elizabeth Quintana","5.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1637580681","R3VS41YGRTLPHO"
"I miss him a lot!","Mac Miller has and will always be my favorite music artist. He was always humble and down to earth. He always had that care free state of mind and wrote songs that was relatable to his fans. I miss him everyday wishing I could’ve gotten a chance to meet him or a chance to go to his concerts, but I’m just glad he’s in a better place. PS. At the time he and Ariana Grande was dating, they were at a mall in charlotte, North Carolina and by the time I noticed, I was going back to live in Charleston, South Carolina.","09 Nov 2021","","https://m.media-amazon.com/images/I/61RUEddtRFL._SY88.jpg","Yes","Raven","5.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1637580681","R2R4RJ0I0276YC"
"The pages are cut uneven is this on purpose?","The book seems to be a good read however I think there is some quality control issues in the production of the book? The pages are all different widths making ridges and not smooth.","26 Oct 2021","","https://m.media-amazon.com/images/I/61LkyrjQHVL._SY88.jpg","Yes","Blake","3.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1637580681","RVM4XKA3VDFL2"
"Poor quality!","Huge Mac fun, just bummed that the quality is horrible. Binding is poorly done and probably won’t last long and the pages are poorly cut","26 Oct 2021","","https://m.media-amazon.com/images/I/71a8lTOuhNL._SY88.jpg
https://m.media-amazon.com/images/I/71jwMiFCCAL._SY88.jpg","Yes","Nico","3.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1637580681","R3JE2NRB0UZ5YO"
"Seems good, bad QC","Flipped though it and seems awesome but QC Was not there on this book. What is this!? Still excited to read it.","26 Oct 2021","","https://m.media-amazon.com/images/I/61oAD7wUYfL._SY88.jpg","Yes","Grizzzly","3.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1637580681","R1YH5B1Y5TYF0X"
"Inspiring book","I just received this book and read a few chapters and am amazed at how captivating it is in telling about Mac and the personal stories. I enjoyed the rough deckle edges which gives the book the perfect aesthetic to me.","28 Oct 2021","","","Yes","Ian","5.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1637580681","R3KDAKNIBUI7YI"
"Book of Mac","Definitely not a biography. Wish it was more clearly advertised as a very personalized reflection of Mac Miller’s influence on the author. Or perhaps split up more separately between the interviews/albums and the author’s essays. I really wanted to like this, and I do. Just makes it hard to read through to the interviews with a clear train of thought. And people are dumb about the pages… It’s obviously a style choice. Glad the Spotify Dissect series is out right now too. I highly recommend folks listen to that in addition to reading this.","11 Nov 2021","","","Yes","brandon","4.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","1637580681","R3PBL1M4L3TQM5"
"It's not Mac's bio","I decided to return this book. It's not what I expected at all. It's about the author's journey through queerness and how Mac's music affected them. I'll wait for Mac's bio to come out one day.","17 Nov 2021","","","Yes","j g","2.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","1637580681","R1VDRIGVX4V5LI"
"Beautiful.","","27 Oct 2021","","https://m.media-amazon.com/images/I/71nZD0usmfL._SY88.jpg","Yes","Doug","5.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","1637580681","RX65KIIJ0PVVP"
"Thank you, Donna!","","26 Oct 2021","","https://m.media-amazon.com/images/I/61hoGpo5meL._SY88.jpg","Yes","Jacob","5.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","1637580681","R1JP8PBPE8Q55W"
"Loved the book!","The book had a great design to the pages talks about all the albums he’s released and his thoughts on them. Bought it for a gift for my husband he’s a big fan loved it !","01 Nov 2021","","","Yes","Celina V","5.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","1637580681","R3IYE4XI5FXDBT"
"Probably great read, disappointing shipping","Your browser does not support HTML5 video. RIP Malcolm, probably a great read, just a heads up though: at least my hardcover copy came arrived bent out of shape and creased.","28 Oct 2021","","","Yes","Guy Person","4.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","1637580681","R2XVVHDQVNSPSR"
"damaged","just received my book, not even 5 minutes ago … first thing i noticed dirt on the front, the book wasn’t even saranwrapped … then i look again the pages are uneven and cut horribly . sad that a book that was finally approved by his family came to his fans in such a condition .","26 Oct 2021","","https://m.media-amazon.com/images/I/51fwUuX34HL._SY88.jpg
https://m.media-amazon.com/images/I/614OJ+5h9xL._SY88.jpg
https://m.media-amazon.com/images/I/61LEqocG8KL._SY88.jpg","Yes","Alexandria Tapia","2.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","1637580681","R27XGTT3SY6QVM"
"dissapointed with quality","I preordered this the minute it was available and have been waiting months for it to be delievered. Love mac and wanted to support his family but the quality of this book is kinda sad. quality content inside but the book itself is poorly made.","28 Oct 2021","","https://m.media-amazon.com/images/I/612o9tJPXQL._SY88.jpg
https://m.media-amazon.com/images/I/613XIygl9eL._SY88.jpg
https://m.media-amazon.com/images/I/61hRcDaeV7L._SY88.jpg","Yes","rayni shiring","2.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","1637580681","R3L5IL6W342YBR"
"Still excited!","Received my Pre-Order today! ❤️ Super excited, the book did have some damage. Probably won’t exchange it. It seems others are having similar issues.","26 Oct 2021","","https://m.media-amazon.com/images/I/610A7kHuJ9L._SY88.jpg
https://m.media-amazon.com/images/I/611KFcMuC0L._SY88.jpg","Yes","Stephanie","4.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","1637580681","R1QY21UXEQ7XOC"
"Has damages","Came with some damages to it.","05 Nov 2021","","https://m.media-amazon.com/images/I/51PgOCHRxcL._SY88.jpg
https://m.media-amazon.com/images/I/618761p5a3L._SY88.jpg","Yes","Allison Mellone","3.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","1637580681","R1VWDZNX9SFQ8L"
"Book had dirt stains on it","Book was dirty and wasn't treated well","30 Oct 2021","","","Yes","M perez","1.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1637580681","R22LB9Q6DLJE3J"
"The best read about Malcolm's music.","It has a really low quality materials, the sheets looks like something has bitten all of they.","06 Nov 2021","","","Yes","Esau del Cid","4.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1637580681","R1V84ECDDW3BHO"
"Mac Miller is an amazing artist! I believe this book doesn't do him justice.","This book for the most part is a good read. The intimate Interviews with his close friends is about as real as this book gets. Often times the author makes this book about herself and what she thinks about his music and her opinions. Alot of the times it seems very self-centered and superfluous. If you do read this try to stay in the lines about mac not about the author.","05 Nov 2021","","","Yes","Armando Ybarra","3.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1637580681","R16PWRJP265RGB"
"Amazing","I am a huge Mac Miller fan, in middle school is when i discovered his music & it’s never lost it’s touch to this day. Mac’s music has helped me through some of my toughest times.. My prayers & thoughts to his family. 💙💙 10/10 recommend this book and i haven’t even finished it yet!","26 Oct 2021","","","Yes","courtney","5.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1637580681","R160VEH1S5SHDW"
"Don't listen to people","The book isn't the best quality but that's not what I bought it for. I bought it for Mac. And I see a lot of people leaving low reviews for it having a lot of Donna's personal experiences, when it was made clear from the beginning a lot of the book were her personal essays about his music and it's influence on her. If you leave a bad review just because you don't know how to read, you're a child. Must have for Mac fans.","12 Nov 2021","","","Yes","Jessica","5.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1637580681","R1S6PO0ZDU00Z"
"Awesome!","This is a great book, thank you so much for writing this! Super cool look into his life; growing up as his music did the same. RIP Mac your music & personality will never be forgotten","27 Oct 2021","","","Yes","chris","5.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1637580681","R3D0SRZRRJJ7RF"
"love the book and mac miller (THIS IS THE ONLY BOOK APPROVED BY HIS FAMILY TO NOT EXPLOIT HIM)","do not purchase most dope the extraordinary life of mac miller","27 Oct 2021","","","Yes","chrisitine","5.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1637580681","RQNE44UA1FX1T"
"Damaged","Came in damaged. Need to see if I can replace. 😔","27 Oct 2021","","https://m.media-amazon.com/images/I/61BqAR6LFkL._SY88.jpg
https://m.media-amazon.com/images/I/71GueLBbkpL._SY88.jpg","Yes","Amazon Customer","2.0","The Book of Mac: Remembering Mac Miller","https://www.amazon.com/Book-Mac-Remembering-Miller/product-reviews/1637580681/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1637580681","R1VXTX0W3GSG00"
"Gorgeous Coffee Table Book","Insightful, detailed and well-written.","31 Oct 2021","","","Yes","Frank O’Connor","5.0","The Art and Soul of Dune","https://www.amazon.com/Art-Soul-Dune-Insight-Editions/product-reviews/1647221552/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1647221552","RDSRD9H7L8HJC"
"Great Book","I really like all the behind the scenes information on character creation. Hearing the thought process of the of the director and actors shows just how much thought went into this movie.","04 Nov 2021","","","Yes","Mine Arm","5.0","The Art and Soul of Dune","https://www.amazon.com/Art-Soul-Dune-Insight-Editions/product-reviews/1647221552/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1647221552","R1UKPEGMT9M5FT"
"LLegó en perfectas condiciones","Soy de Chile, lo compré en preventa y llegó en excelente estado.","03 Nov 2021","","","Yes","Tomás Delgado","5.0","The Art and Soul of Dune","https://www.amazon.com/Art-Soul-Dune-Insight-Editions/product-reviews/1647221552/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1647221552","R3MCNQROXE340H"
"GORGEOUS VOLUME","Perfect for the Dune lover in your life. Good coffee table book. Excellent gift!","23 Oct 2021","","","Yes","DisneyDenizen","5.0","The Art and Soul of Dune","https://www.amazon.com/Art-Soul-Dune-Insight-Editions/product-reviews/1647221552/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1647221552","RMIMV7Z9DNVCF"
"Must buy for fans ❤️❤️","I collect art, movie etc. Books, hands down obe of the best! Dune the 2021 is the best film released in the last decade or so right along LOTR (my 💯) a must but for syfy,movie art and or dune fans.","01 Nov 2021","","","Yes","Matt","5.0","The Art and Soul of Dune","https://www.amazon.com/Art-Soul-Dune-Insight-Editions/product-reviews/1647221552/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1647221552","R14FGWNHXSR6QM"
"Podcast Plus","I listened to Talking Sopranos at the beginning of quarantine. The book is the premium version of the podcast. I blew through it in one day - how could you not? I have every Sopranos book and this is a must have for anyone who considers themselves to be a fan. Perfect addition to my bookshelf. Thank you for doing this Steve and Michael!","06 Nov 2021","","","Yes","Luke T.","5.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","Enabled","RRHRTW3EHRLEH"
"FANTASTIC !!!!","This book is incredible. A must have for any Sopranos fan. It’s just excellent!! Thanks to Michael and Steve for giving us Sopranos fans this great gift!!!!","04 Nov 2021","","","Yes","Ashley T.","5.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","Enabled","R28H1D03S04U9K"
"It’s a transcript of the pod cast….","Don’t buy How is a written book an oral history, much less “the definitive oral history“. Other then the pictures this book is worthless if you’ve listens to the pod cast. Literally a transcript of the show, even the “additional” information or comments are things repeated in the show or other interviews before.","08 Nov 2021","","","Yes","3ts","1.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","Enabled","R3LEHVUK9VK6EM"
"Book?? More like a podcast transcript","I am a huge fan of the show and podcast, but this ""book"" is a major disappointment... it is simply a transcript of the podcast.  What a lame money grab.","05 Nov 2021","","","Yes","John Morgan","1.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","Enabled","RRPOU52V9PRDI"
"A revealing look behind the scenes of the Sopranos...","There have been tons of Soprano 'gear' since the show ended in 2007 -- books, cookbooks, CDs, podcasts, even calendars and puzzles. But I've found nothing that encompasses the 'whole thing' like WOKE UP THIS MORNING. The revealing, poignant and sometimes hilarious memories of Sopranos' actors Michael Imperiole (Christopher), and Steve Schirripa (Bobby Baccalieri), are augmented by many hours of new interviews with Imperiole, Schirripa, Steve Van Zandt, David Chase, Lorraine Bracco and many others from the Sopranos set. Sharply assembled by long-time journalist Phil Lerman (of America's Most Wanted fame), the book is an unflinching look at the challenges of getting the show on TV in the first place, and how the actors reacted and grew with their roles. Most celebrity interviews usually devolve into he or she 'was a pleasure to work with' platitudes. Not so with WOKE UP, where tensions and laughter on the set share the pages with the ultimate triumph of a show that changed not only television but the creative talents involved.","06 Nov 2021","","","Yes","David Colton","5.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","Enabled","R16F4UOTEQTZ45"
"Phenomenal","For all the naysayers on here saying this is not a book - fuhgetaboutit. This is an oral history which happens to my favorite type of memoir. Everybody who's anybody from the show was interviewed. With the exception of Tony Sirico, which they don't really address why.  I had to to google him to see if he was still alive. The hallmark of any good book (that's right clowns, this is a great book), is that you don't want it to end. I loved this book so much I would only limit myself to a few chapters at a time to prolong it. Simply wonderful, personal, intimate, behind the scenes remembrances from cast and crew. I have all the books written on The Sopranos and this is the best one.","12 Nov 2021","","","Yes","Crazy Feline","5.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","Enabled","R13JTORCPZUUUB"
"10/10 MUST FOR ANY SOPRANOS FAN","Great for those who are Fans of the show, I CANT GET ENOUGH of this book.","05 Nov 2021","","","Yes","GODS GIFT","5.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","Enabled","R2K2ZM9INXUYCH"
"Not Able To Give As Gift","The book was in good shape, but the book jacket was covered with smudges of some sort so it couldn’t be used as a gift.","11 Nov 2021","","","Yes","Nancy Powell","3.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","Enabled","R2O7QEKXKC8DOY"
